blurry,-0.33142146335531747
vision,-0.31657597828581185
severe,-0.2489724315598772
mood,-0.13259857345574433
swing,-0.26687238544006336
enough,-0.0003998648215852718
already,-0.04121199978753155
favorite,-0.14025244811014909
little,-0.18546395773239532
itchy,-0.24814649711861692
patch,-0.02101817810866391
fill,0.1876127385742787
seepy,1.1310886363837136
water,-0.007535773540650881
pop,0.016703101434352968
instantly,0.05942598989950204
removing,-0.13807012000546695
entire,-0.03411606699955211
skin,0.01558926804072211
covering,0.09087943072632346
leaving,0.07836728567882403
raw,-0.1977042388364242
open,-0.10201207645451413
red,-0.18179607500816514
uncovered,-0.1494350322055964
blister,-0.2837636667392707
neosporin,-0.6462886894425681
burn,-0.1781045252020477
touching,-0.3344604702058439
picture,-0.041678717488085534
chickenpox,-0.5302569016493782
scab,-0.14511373554180085
immediately,-0.02363280947076496
appear,-0.008796560248495865
hate,-0.16486165956652238
tell,-0.05833942661887652
maybe,-0.08277956534861325
six,0.0680672700421722
seven,0.02208956710758983
large,-0.030182175203211467
one,0.07198172122941332
around,-0.05574965362140441
body,-0.12147477731270018
goody,-0.06488758650801774
anymore,-0.02822142296748091
agitated,-0.20165419591006933
quickly,-0.024470607788113552
whatever,0.1864131839558804
attitude,-0.05070128715160532
confusion,-0.483337405054564
lack,-0.24491442669893165
wanting,-0.129439220093588
anything,-0.06886692264607117
narcoleptic,-0.13793930786491354
fall,-0.09311974517316857
asleep,-0.10344506909526396
anywhwe,1.1310886363837136
notice,-0.1876789311814524
type,0.019291836817189753
realize,-0.0591192042135566
sometime,-0.22980831178081063
couple,-0.056217705597779555
second,-0.09679144095027528
fifteen,0.2358552526120707
min,0.020799385956401795
said,-0.11984592015779927
allergic,-0.20309982262868337
reaction,-0.18550566496305865
post,-0.03814094781546692
say,-0.034230856056690184
done,0.03075607079795231
wonder,-0.07962939119910067
care,0.012647717047929496
addictive,-0.004141618507667255
call,-0.13173766286548066
street,-0.006408178821387167
addict,0.04319360634392766
degenerate,1.131088981402505
bastard,0.19473624431175168
society,0.16185467310713383
alcohol,-0.2881829396726282
dangerous,-0.7432539981926292
according,-0.1006230451962429
fda,-0.9155936283161525
ability,0.01962682813290957
permanently,-0.34963081743561963
impaired,-0.24962792245149729
reading,-0.10123995021399944
mathematical,0.5286364453928118
comprehension,0.13631956548927407
degraded,-0.22030132406030778
person,0.12247581804018981
started,-0.08015914824107329
medication,0.07973079489305453
finger,-0.21552258080959802
jitter,-0.07988169770362191
write,0.05147424697208253
writing,-0.11397153837121671
scribbled,0.1310888951477992
experience,0.11292176007077534
frequent,-0.18639812827531305
dizziness,-0.19919818437587228
dream,-0.1586432554208192
crazy,-0.19000531677465848
depressing,-0.3021861920849407
night,-0.050676689741989245
tired,-0.20452407546948484
lot,-0.12233245539731635
unusual,-0.2044669171103062
sensation,-0.180115490055277
headache,-0.13138569893058813
hand,-0.13959841476403345
pray,-0.12622048113145845
completely,0.11105565463552129
soon,-0.10384191997073372
life,0.2416129826050421
back,-0.0055383551423810184
track,0.02097394982444334
30,0.0025731754386944528
minimal,-0.23856729968237655
increased,-0.13987007321327047
seemed,-0.22769429528200635
help,-0.13898992374939748
foot,-0.31357282537525777
pain,-0.10051906159057633
6,-0.017408371922989108
prescription,0.16089989042380454
refilled,-0.29406588907508413
due,-0.06454812845637549
error,-0.05133864013985012
office,-0.046351548887341054
informed,-0.22189150320850226
withdrawel,-0.03883481245074884
issue,-0.019302222908450427
med,0.016238783183918803
48,0.09898522393793568
experienced,-0.027174689754705394
idea,-0.13920828900545476
realized,-0.1634170097596882
head,-0.18141513947203736
evening,0.003755117990925816
thankfully,0.13323873091326147
exwife,1.1310886363837136
got,-0.013705315362939646
touch,-0.015736936217910724
docotr,0.6456622528090757
servive,1.1310886363837136
called,-0.32009638498448234
optometrist,-0.06829823061525783
seeing,-0.1217883963957167
color,-0.19417074367825538
band,-0.23249893429746277
corner,-0.3200488866490017
eye,-0.1707705085278075
looking,-0.04894366997459387
either,-0.05530573272111816
floater,-0.239590555372181
appeared,-0.2130110942036364
prescribing,-0.20516054343116485
visual,-0.06001664784283611
coincidence,-0.2514764681066795
see,-0.19770406325335335
trying,-0.07173815555339552
stuff,0.041846985097593575
dose,-0.018250221376279047
reduction,-0.023831776971286245
every,0.02506859341450357
challenge,-0.0007041194341977364
uncomfortable,-0.2655633760506693
pharmacist,-0.08683046995094579
told,-0.26492150653855895
could,-0.03335561858952796
benefit,-0.004687176252095304
however,-0.319077193315757
took,-0.022572906722017227
collection,-0.1494350322055964
disturbing,-0.2088833575757931
impending,-0.3239130257296226
vacation,0.04638955120745292
want,-0.1297581175059749
disneyland,0.5286364453928118
zombie,-0.2663423605238127
ceasing,-0.9311160405477446
finally,0.1767438235839427
deplin,-0.47136307959137413
next,-0.08687353585846548
insomnia,-0.05874125487948917
exhaustion,-0.3432528242080883
tense,-0.026483933872832988
jaw,-0.06914182155422921
clenching,-0.49406203428677803
spaced,-0.20680343187256628
hot,-0.13768200666518607
flash,-0.17775810190428568
chill,-0.4741931986035782
mild,-0.21665903543960718
urinary,-0.020271434966799534
hesitancy,-0.17411290901801768
abstained,-0.319360081149493
prescribed,0.07715275333858754
13,-0.04136085538727538
odd,-0.12315481986875543
decision,0.055160289242129845
try,-0.03909421432407141
anti,0.03837977826781325
situation,0.012193030681039163
spiraling,-0.5302567496443084
unemployment,-0.7641448966786267
relationship,-0.1237236129511885
breakdown,-0.10962784650058843
intimate,-0.5048688223505272
id,-0.05918964830915671
starter,-0.022717104182074368
box,-0.013895090678749333
something,-0.10370302543843915
better,-0.02069198735333766
shift,-0.10086388708604677
akin,-0.5377642438412432
rush,0.005627001361835665
lsd,-0.256022081352292
tab,-0.17121922197915235
racing,-0.21540710908637167
mentally,-0.013577951276572464
numb,-0.4128455894023561
foggy,-0.3658728492756388
state,0.03406921935318866
picked,-0.008107497207066692
son,-0.09162241902339852
school,-0.027144894059993097
though,-0.16304510224407096
presented,-0.4552893891099039
normally,0.02980868337818708
asked,-0.05531398452631797
whats,-0.22797795798498355
wrong,-0.22450130574341243
dad,-0.1652916098024071
sound,-0.010547568708267105
weird,-0.19674649282543816
flag,-0.07794256485200696
needed,-0.04957456346644534
continue,-0.14960995297030727
path,-0.011490134616747374
hadnt,-0.2705594080420784
decade,-0.1581139542950284
living,0.2003876008214871
non,0.051926564398460044
medicated,-0.15916252765071376
possibly,-0.024299400582281645
enjoying,-0.6642458031514249
mental,-0.06067761883256273
stone,-0.03956178712777858
cant,-0.2468737757467337
stand,-0.3482689506428142
drugged,0.1225882969851299
added,-0.09499506883299469
complete,-0.09145659182849197
thinking,-0.22888843713805057
system,-0.11579227854788221
ago,-0.050152341858128696
knew,0.07249079057633434
needing,-0.009722995794977707
make,-0.032480597381150694
change,-0.0627773392655539
joy,0.06407632300028018
happiness,0.059128827829053265
bleak,0.04321010681026588
mindset,-0.1152192123641953
know,-0.09799126611443401
alone,-0.07701319863785985
prefer,-0.12608561607030527
chemical,-0.022948988658300362
jacket,-0.6412880335321002
depressant,-0.03833665547591503
8,0.04554268281404944
til,-0.04122405806521663
agothey,1.1310886363837136
sure,-0.2750346278465958
helped,-0.5047883680991649
insane,-0.33022651562814087
drinking,-0.03311204095850745
drugging,-0.9452942869244204
work,-0.044716957782801436
level,-0.08754212936325922
finding,-0.05676951949858935
peace,-0.0880531988635983
immediate,0.12619652030248144
perceptionsspaced,1.1310886363837136
altered,-0.10670108213417284
perception,0.03751465757747624
routine,-0.015354915598871519
action,-0.21063286378990664
iewalking,1.1310886363837136
new,0.013386581341699368
talking,0.04061001611237013
echo,-0.4324374923357065
anxious,-0.06786386421235824
fatigue,-0.2607175587242973
three,-0.00990519188381496
since,-0.008295470434813684
starting,-0.06576869392992515
taken,0.07367959579360331
may,-0.06656521332818821
shock,-0.23595049855067013
wear,-0.08133491041105612
taking,-0.026142779306497207
sick,-0.1319900521412874
diarrhea,-0.19153842653746025
upset,-0.08354275150447901
stomach,-0.15887594057629298
lasted,-0.0036143703137195837
2or,1.131088895147799
tried,0.07198111707012173
duloxetine,-1.0038581920861178
trial,0.08980810569447123
5,-0.017399052228183165
unsatisfactory,0.1277574914343782
improving,-0.08528884654873509
sunk,0.010788656261651736
beginning,-0.11458079652137271
fact,0.006896558282465465
worse,-0.3882004612368378
serotonin,0.17732199785887956
dominant,-0.18303459116301418
sap,0.20670880652062956
motivation,-0.23646386657000218
left,-0.2414506805923629
interest,-0.1699455804454336
desire,-0.17619207544816684
failed,0.19982971527793864
alleviate,-0.10774391915597796
bad,-0.03156709542708147
memory,-0.09437077539377119
impairment,-0.309124589498603
point,-0.09382029977230766
continuing,-0.029060851955579156
give,0.02462048099372663
really,-0.16068633802083082
seem,-0.2556755465279242
initial,-0.20731673446865362
constipation,-0.10374182442687335
dry,-0.10660125174170593
mouth,-0.07016959349956936
persistent,-0.31802384202955836
lowered,-0.18368057870834123
loss,-0.12589636875456198
sexual,-0.1483361877660468
function,0.092868039628344
numerous,0.029811956171306858
ssri,-0.09337229476762443
10,8.805413254278638e-05
snri,0.1918799847847944
great,-0.23703503277417015
nearly,0.10142123119457713
noticed,-0.1738402392261149
guess,-0.21541460905601603
turned,0.005396407327945829
ultra,-0.1612950549112344
fine,0.017518944425739036
steel,0.2853187096192795
wool,-2.0038581287506707
hear,-0.09086621263422001
step,0.03042473586476077
blink,-0.30786429030659124
squishy,1.1310886363837136
squeezing,-0.9367438906685015
inside,-0.17524747974735932
came,-0.08417030755874366
along,0.02530872416950644
electric,-0.04629104139533685
jolt,-0.15847593389872872
toe,-0.10385217350446535
generic,-0.03545885964555329
small,-0.002732028529698227
white,-0.07374313894221685
blue,0.051990818870853814
capsule,0.08635788844070419
dropped,-0.05072428698498316
60mg,-0.38407959381861145
several,0.07306838446871633
began,-0.15565684137244823
15mg,-0.2642991377975965
going,-0.17926270674462788
remove,0.03443318764261388
10mg,-0.1282558277540034
5mg,-0.20945502484180023
john,0.006576447629222885
duke,-0.8864006263718027
wayne,0.5286364453928118
mcclintock,1.1310886363837136
ya,-0.06521713926187953
ta,-0.32436063926258124
comanche,1.1310886363837136
appropriate,-0.05667775768753436
planned,-0.09458785003552217
yesterday,-0.3708572926245426
good,-0.09728486538516778
today,-0.3256777317571209
vertigo,-0.33334860345183664
come,-0.052805504122238195
weirdest,-0.7482032170907897
right,-0.02014906510598663
freaking,-0.20627450622359234
commercial,0.060912180927094384
break,-0.0788185334764418
apnea,-0.14632766896856608
7,0.006738243902738347
160,-0.10327232919579862
pound,-0.06662478271027807
use,0.06164530603512966
cpap,0.09520058457948055
assume,-0.16485156585834776
nightmare,-0.3514911047985559
vitamin,0.02608505685227787
000,0.0683184162970375
mcg,-0.40599726038405326
fish,-0.034911362319192424
thing,0.004504802375221384
sliced,0.010788656261651819
bread,-0.12932958419652396
slowly,0.0412325039159185
weaning,-0.18827388472377565
look,-0.0750901546527188
oil,-0.030945850446001677
omega,0.011169170933405928
withdrawal,-0.07205719995025356
love,-0.3696353441077892
anyone,-0.12999523616854775
email,-0.11720772850324712
somewhere,0.013104917310110431
found,0.043453448770259945
barely,-0.17980346482553194
lead,-0.009876706890174308
semi,-0.08761249885336014
productive,-0.5310229907471573
able,0.014238321937067533
quality,0.15058674684773082
somewhat,-0.6410804497924341
must,0.0947360943245073
keep,-0.10781236696144453
least,-0.013387136852696518
purpose,0.004861899067057307
bed,0.04548604993461198
none,-0.785863316188786
known,-0.10123645433166256
dead,0.02786448724322077
hope,-0.16904293307254145
access,0.13249786358478727
rest,0.10235820897648049
66,0.23585523904018868
old,-0.017329407978935563
initially,-0.20834779586367685
increasing,-0.1079859262734536
maximum,-0.13575995958970366
saver,-1.9330974464488888
warning,-0.31263354323259007
hell,-0.254747397395944
earth,-0.16287014021140467
hook,-0.3983611871758267
impossible,-0.09475043646460984
dr,-0.10499127813368503
klonipin,-0.28727994207303903
25mg,-0.279212750067167
cut,-0.1431315541884346
half,-0.020631519935702114
125mg,-0.4731674956854257
edge,-0.18831481856175736
major,-0.04379564627759391
cramp,-0.17535722923239574
leave,0.07516879715230382
lazy,-0.16578672269420663
hard,-0.16609889791460836
excited,-0.25734692224639766
everyday,-0.039072158630406084
short,-0.106636116692267
term,-0.14162686913403058
weight,-0.1826954388784552
gain,-0.20193778743492263
trouble,-0.09663326930696413
concentratin,1.3975475502450125
miss,-0.48846377555794174
easily,-0.13302025312037846
ruined,-1.444723217958504
career,0.18908970923972887
normaly,-0.5749006486986162
comment,-0.03876469555845226
warn,-0.34668376233318265
might,-0.05174876197867406
diabetic,-0.021189024959995875
nerve,0.06933885913028646
replaced,0.048723354791311846
tingling,-0.11964400300478628
warm,0.006384597549768778
went,0.055497686082748694
panic,0.07595180796597525
attack,0.011024830131629082
damage,-0.39118038399724786
horrible,-0.2777042143223587
sciatic,0.11359950029909227
relief,0.0013004661420191188
past,-0.07616629374267059
addiction,-0.06433770584045417
seriously,-0.11786832289974097
sex,-0.1337992711618839
girlfriend,-0.00967015373516716
helping,-0.38270868623824095
everything,0.05097622207164004
opiate,-0.09182184536995008
pleasant,-0.4562661389961721
evil,-0.5704746499486741
mean,0.014567438416979286
forgot,-0.1053080796345155
single,0.08352589910027404
guy,-0.04451788077682834
fighting,0.18531721123457254
duo,-0.4310241050187609
hardly,-0.04628567134826417
insodent,1.1310886363837136
scared,-0.0582742374761
nobody,-0.24615004939502838
belief,-0.04784342803120445
drank,0.060687060832260276
waking,-0.1239894693711495
hitting,-0.049177142358642845
mailbox,-0.37825365619925844
together,-0.0282024142575788
hurt,-0.31715337301884816
legal,-0.20837262269100032
anger,-0.379122081501654
rage,-0.28346240097730524
delusion,-0.1967272991817508
blackout,-0.12305728481688821
destroyed,-0.9133572284792132
slow,-0.004404614286719538
metabolism,-0.13591329625931037
lose,-0.18165456975168978
watch,0.05150377924476418
food,-0.008566873903635502
intake,-0.2400157574408791
carbs,-0.2817987022688524
period,-0.13852981075330772
fluctuates,-0.1882232894208455
eat,-0.014331689405364667
starch,-0.2336300714047952
sweat,-0.09615560807498132
excersise,-0.3797556421373739
moderately,-0.0687057063134737
long,-0.004091763307410429
maintain,-0.14121438561024718
low,-0.023749340883729847
cause,-0.05673954930617699
fluctuation,0.0035305927886868857
satan,-0.5690050183414425
please,-0.25941886912161627
devil,-0.8446819441025611
died,-0.11713051105215
spinning,-0.11823972417287665
vivid,-0.2126500950907272
daytime,-0.23031222163463239
helucinations,1.1310886363837136
crawled,-1.664008133782977
suicidal,-0.21582875270339508
powerful,0.10366924351190222
burst,-0.17557752577308108
electricity,-1.0014337568142877
horrendous,-0.42644641291615004
terror,-0.4786343853269571
ripped,-0.6652965663490966
torn,-0.44568327679159336
lesion,-0.09483991874625164
tape,-0.3723043345934988
mitten,0.5286364453928118
nose,-0.11209017066822169
bleeds,-0.27055938821532927
yellow,-0.14406838349151463
bloodshot,-0.1203347452317991
vomiting,-0.3413306894941348
urine,-0.2921612944902072
stool,-0.128192838974114
violent,-0.4393218439187848
muscle,-0.3666473526277704
twitch,-0.13828169154649378
agonizing,0.05087355672893944
phych,1.131088981402505
ward,0.1112893489312502
priest,-0.3193600811494929
excersim,1.1310886363837136
blow,-0.1744834015817991
shotgun,0.11359937362819715
voice,-0.04532677646611241
disconcerting,-0.2625929628648877
longer,-0.009453806390036457
bigger,-0.13097728462197292
keeping,-0.382374787536621
diet,-0.020118248200369254
modest,0.2472036642058872
constant,-0.2631873328443768
bother,-0.15418917245833214
looked,-0.20507712256346544
race,0.0832582155067214
horse,-0.1039428706434532
lost,0.05271458220091532
tolerated,0.05503960190638238
described,0.07778813712172745
freaky,-0.7362635966361686
withdrawls,-0.15902170604115634
imagination,0.1452214803056786
obsessive,-0.05763427974035484
intrusive,-0.2640774675173587
quite,-0.18624545546899202
managed,0.12873600891949558
effexor,-0.20234856763095976
xr,-0.38065328878958815
job,-0.11333936502325245
missed,-0.0855768997138008
led,-0.21933936196191206
brief,-0.09590851019082802
gone,0.02775195618437415
health,-0.021604507208668633
cymbatla,0.1310888951477992
imagine,0.034057155643907155
simple,-0.045195037503618224
provide,0.07209903311411239
result,0.02379857568878274
unwanted,-0.12378119663587402
definite,-0.5269783514703064
correlation,-0.6462886838541463
morning,-0.05326001771500363
muted,-0.05804199721003728
balance,-0.1195008852285711
different,0.09070303429001833
drunk,-0.11996079380477485
beer,-0.25591963676257057
fear,0.09874967167375898
heavy,-0.10881497696293768
toll,-0.17918224472793295
liver,0.044947121175245436
poor,-0.23446431739354612
concentrate,-0.1633688949716252
simply,0.08129444124253532
worked,-0.2643742200345801
fibro,-0.1807816504023308
quit,-0.03830658844425605
ten,0.11881949862942542
ride,-0.1274952841347289
warned,-0.18358761160016124
handle,-0.1347285153870961
wicked,-0.33427397848719825
wait,-0.07060812594426107
start,-0.07815877376266389
wish,0.041502887462435245
luck,-0.07266526313499003
chronic,0.09769770102132691
grade,-0.009902386604987434
throat,-0.26850902051791437
emotional,-0.25119405341401624
nervous,-0.00027209152434534006
agitation,-0.20001572065541767
drowsy,-0.10629892554073006
shake,-0.09917305361363284
yes,0.14315422371023329
regained,0.2972817675100932
lb,-0.08021632995480449
dieting,-0.13645127883492636
continuo,0.2656025145748324
viibryd,-0.13244471797186397
put,0.01041516171995413
overnight,0.03879445853649194
eating,-0.07494649582968435
1000,-0.04026934096143303
calorie,-0.039116199077261715
wellbutrin,-0.41451169368852603
amazingly,-0.08374653403639187
combined,-0.05959805839346721
clonazepam,-0.12413554461894993
sad,-0.11083162619625195
bear,-0.3426809711942916
close,0.0767886446669315
relative,0.1528064658659738
response,0.04594156926837287
depends,-0.16495716836683438
upon,0.036811838782291384
genetics,-0.319359938644738
stopping,-0.49235709797884675
another,-0.13337533668851798
dysfunction,-0.005550121293074778
somnolence,-0.12173197108990275
loose,-0.11747400568207308
getting,-0.09348422270882478
daily,-0.07857548931172592
vibrating,0.029635294000327828
yr,0.026912400868023212
deppresion,-0.4713630795913738
creeping,-0.5932766879990024
gas,-0.19485463263072475
became,-0.24679689878012712
finish,-0.10116471125343232
sentence,-0.36761783870461556
conversation,0.006679452966244143
isuues,1.1310886363837136
antideppresant,0.4988895091551673
ween,-0.16035434365976706
cybalta,-0.6412880493659626
sent,-0.1065392164900908
mess,-0.05172771542947788
harm,-0.5371738250152658
rough,-0.3068774078766847
although,-0.1559429993438502
wean,-0.07356423136800581
gym,-0.056625012244081604
le,-0.2314766673142835
quick,-0.04640400465733982
excessive,-0.10136944775697858
stick,-0.17831803600546853
pas,-0.0738576536460499
let,0.07263907332350496
md,-0.13118512720958198
talk,-0.0352251173107363
trazodone,-0.36055158268562415
need,-0.03997517869632067
sleeping,-0.10394474399603351
label,0.16143713514799524
nueropathy,-2.086072991565989
certainly,-0.03506504986853243
eliminated,-0.6033491687632697
primary,-0.23115706386517726
concern,-0.050108649937729066
severely,-0.13389739102824877
joke,-0.06490091815024257
happen,-0.03459008043412416
mini,-0.24601374760504754
seizure,0.06623432009951233
rapid,-0.2528785479127052
succession,-1.1152194023705346
turkey,-0.060497167962575926
aggressive,-0.31154491374044063
exercise,-0.056803070824395896
program,0.021016599919348844
therapy,0.057298890972182936
scalp,-0.20757977045802756
drive,-0.10143751453875659
reduced,-0.32989873710605583
self,0.13869728085079208
disaster,-0.07082506450479015
approved,0.12689505814431196
destroys,-0.4717045088257048
shame,-0.20668231376675827
prescribes,0.11209748361263827
unable,-0.33237066502845064
focus,-0.021877756320446473
towards,-0.18104053072516865
end,-0.014589033143830976
sort,-0.06782365616089275
particular,0.08715245297568176
reason,-0.15168363526498724
kidney,-0.2913874326267212
shut,-0.05108884039787165
fibromyalgia,0.07707396031859381
effectiveness,-0.420787080462646
difficulty,-0.11323623093987059
orgasm,-0.29620197793104963
considered,0.013205348231414837
perform,0.07522636387248702
satisfaction,-0.31692135075925615
completing,-0.09954161690641664
act,0.06876472665143388
diabetes,-0.0759839909927102
injectable,0.2616006490195061
victoza,0.08853552481712815
used,-0.03343989974338163
nauseous,-0.12379936368671632
run,-0.006473013651283277
bathroom,-0.05514732306297618
vomit,-0.23466529649138584
puking,-0.8641574309231737
15,-0.030960777850462473
heave,-0.35988771272626296
perhaps,-0.15632066227966127
bug,-0.18096941731198188
daysllater,1.1310886363837136
running,-0.01852100651059463
puke,-0.26407114231444595
gut,-0.1126922494744878
combination,-0.31779879123066046
rheumatologist,-0.0031511101780234974
recommended,0.03758633998589035
begin,-0.005998591823230107
cymbalt,0.4988895091551673
r,-0.08000709788866472
jump,-0.3684725630233034
u,0.12640239763620476
careful,0.06597905553873469
wild,-0.014994883238893818
worth,-0.024420605882048432
2weeks,-0.4892849348090966
kid,-0.003678025358910944
candy,-0.17786781971495505
store,0.06580894103077088
ring,-0.2188033551942873
interact,-0.10807994464761805
loved,-0.10202628165676463
developed,-0.2823089365070868
convinced,-0.32716590545570323
gave,0.12952169416816126
midnight,-0.11844973570222184
stay,0.020080358634768758
awake,-0.01706745952484562
anywhere,0.05939490088505556
horrific,-0.2956307725195799
ideation,-0.4187949382373216
suffered,0.17952650919834762
psychotic,-0.002933551533423784
crashed,0.018273307535824512
car,0.09798667248439491
abruptly,0.07512536081806842
craving,-0.2796683660353432
mania,0.007076095083165007
perfect,-0.16979496617889234
treating,-0.0018444908064736976
anafranil,-0.2428858227145856
tofranil,-1.210045090655087
prozac,-0.12237804833557175
nothing,0.10783088877876223
choice,-0.0029625993901252062
possible,0.03220246647023814
pretty,-0.2607617766639916
coming,-0.06970803234514193
agressive,-0.2330925242143561
behavior,-0.31728046623269723
high,0.00933290885530121
wonderfully,-0.5203752815291859
energy,-0.11427792144758858
higher,-0.24622329696499973
esteem,0.20514991542834632
cost,0.064730201463534
sample,-0.08765869409338217
pay,0.10334652989539289
find,-0.03477958504048867
root,-0.011956552316993885
dis,0.01577553321793551
functional,0.17252114869592572
childhood,-0.42786135409474424
temper,-0.16394287623817508
tantrum,-1.4871879569318753
wasted,-0.09612650241525383
anyway,0.006877553582439577
novel,0.16106618790766056
antidpressant,0.35871163395681593
decreased,-0.2587116357406151
appetite,-0.11722110072482014
earlier,-0.012125683087767986
combat,-0.023258774156178774
lumbar,0.14706983486406322
stenosis,-0.21160373793103254
lower,-0.22891959392988287
